race,age,sexe,sterilise,poids,region,freq_soins,cout_moyen
Caniche,9.8,M,0,9.9,Nouvelle-Aquitaine,3,211.5
Teckel,7.6,F,1,7.9,Occitanie,1,178.6
Beagle,9.0,M,1,13.7,Autres,2,267.9
Yorkshire,8.7,F,1,3.8,Occitanie,2,78.2
Chihuahua,11.3,M,0,2.9,Auvergne-Rhône-Alpes,1,44.35
Croisé,10.9,F,0,17.3,Auvergne-Rhône-Alpes,5,688.83
Teckel,0.6,M,0,8.7,Île-de-France,1,91.56
Caniche,5.1,M,1,10.8,Nouvelle-Aquitaine,2,234.09
Croisé,13.8,M,1,25.2,Nouvelle-Aquitaine,1,250.05
Husky,1.4,M,0,27.7,Hauts-de-France,3,108.16
Caniche,7.3,F,1,7.7,Hauts-de-France,3,372.48
Berger Allemand,14.1,F,1,43.2,Autres,1,2168.91
Beagle,12.1,F,1,15.4,Hauts-de-France,4,464.23
Bouledogue français,13.6,M,0,12.2,Île-de-France,3,291.71
Croisé,1.3,F,0,18.7,Autres,3,500.63
Chihuahua,14.0,M,0,2.7,Île-de-France,1,50.99
Yorkshire,7.6,M,0,4.1,Auvergne-Rhône-Alpes,1,261.62
Husky,11.0,F,1,24.6,Auvergne-Rhône-Alpes,1,487.25
Labrador,1.0,M,1,37.5,Autres,2,464.46
Labrador,10.5,M,1,27.7,Hauts-de-France,1,734.21
Teckel,9.9,F,1,9.4,Île-de-France,4,80.82
Rottweiler,13.3,M,1,40.3,Île-de-France,4,123.72
Berger Allemand,11.2,F,0,40.6,Hauts-de-France,2,362.48
Caniche,9.1,M,1,5.7,Hauts-de-France,3,237.64
Husky,8.2,F,0,31.2,Nouvelle-Aquitaine,4,91.41
Golden Retriever,6.3,M,0,21.0,Occitanie,1,153.47
Husky,9.4,F,1,28.6,Autres,2,361.64
Croisé,10.7,M,0,25.0,Nouvelle-Aquitaine,2,597.66
Yorkshire,7.3,F,0,4.2,Autres,1,188.46
Croisé,5.4,F,1,18.9,Hauts-de-France,4,120.06
Golden Retriever,11.3,F,0,24.6,Auvergne-Rhône-Alpes,2,308.56
Golden Retriever,3.9,F,0,30.6,Auvergne-Rhône-Alpes,2,605.12
Rottweiler,11.2,M,0,39.2,Île-de-France,1,1133.12
Berger Allemand,2.3,M,0,36.0,Auvergne-Rhône-Alpes,2,49.0
Labrador,8.9,F,0,26.8,Auvergne-Rhône-Alpes,0,44.37
Yorkshire,7.3,M,1,3.7,Hauts-de-France,2,302.68
Berger Allemand,6.9,M,1,23.6,Occitanie,0,195.34
Labrador,3.1,F,0,22.9,Île-de-France,2,97.28
Teckel,7.5,M,0,7.8,Hauts-de-France,1,188.69
Golden Retriever,9.7,M,1,30.4,Occitanie,3,866.56
Berger Allemand,5.8,F,1,40.7,Occitanie,2,654.68
Teckel,3.0,M,1,6.5,Nouvelle-Aquitaine,2,181.01
Caniche,10.2,M,1,9.0,Nouvelle-Aquitaine,2,93.09
Berger Allemand,14.4,F,1,32.0,Nouvelle-Aquitaine,2,826.4
Chihuahua,7.8,M,1,2.8,Autres,2,168.26
Berger Allemand,8.2,F,0,27.5,Auvergne-Rhône-Alpes,4,759.05
Husky,9.5,M,1,28.8,Île-de-France,4,278.46
Beagle,14.9,F,1,13.8,Hauts-de-France,2,426.55
Croisé,7.7,M,1,19.5,Occitanie,3,299.62
Golden Retriever,7.3,M,0,40.1,Auvergne-Rhône-Alpes,1,505.05
Rottweiler,9.8,F,0,40.1,Auvergne-Rhône-Alpes,3,599.31
Labrador,5.9,F,0,28.7,Auvergne-Rhône-Alpes,3,257.76
Beagle,2.9,F,1,14.8,Autres,1,101.53
Teckel,5.2,M,1,7.2,Autres,1,260.77
Teckel,2.2,M,0,9.1,Autres,1,395.21
Husky,10.3,F,0,25.2,Auvergne-Rhône-Alpes,5,796.64
Chihuahua,0.6,F,1,2.2,Autres,1,156.62
Husky,5.0,F,0,31.5,Nouvelle-Aquitaine,1,260.08
Caniche,10.4,M,1,9.5,Hauts-de-France,2,116.58
Croisé,9.1,F,1,20.9,Occitanie,3,251.92
Teckel,6.5,M,1,7.4,Occitanie,0,84.68
Golden Retriever,9.8,M,1,31.8,Occitanie,2,248.17
Bouledogue français,7.1,F,1,11.2,Occitanie,2,356.09
Caniche,6.4,F,1,9.5,Île-de-France,2,440.29
Teckel,7.3,M,1,6.6,Nouvelle-Aquitaine,0,23.25
Yorkshire,7.8,F,1,3.4,Île-de-France,3,350.95
Beagle,6.0,M,1,18.0,Occitanie,2,325.4
Labrador,4.5,M,1,35.5,Autres,0,220.88
Husky,2.0,M,1,25.7,Auvergne-Rhône-Alpes,0,749.08
Chihuahua,8.0,M,0,2.0,Hauts-de-France,0,165.95
Golden Retriever,5.0,M,1,30.2,Hauts-de-France,1,262.35
Husky,3.8,M,1,21.0,Île-de-France,1,553.09
Beagle,7.6,M,0,12.0,Autres,1,241.9
Yorkshire,6.7,M,1,4.1,Occitanie,1,173.42
Rottweiler,11.6,F,1,57.3,Autres,2,255.37
Berger Allemand,5.9,F,0,29.7,Auvergne-Rhône-Alpes,2,284.19
Yorkshire,7.8,M,0,3.6,Hauts-de-France,1,266.12
Golden Retriever,0.9,M,1,30.1,Auvergne-Rhône-Alpes,2,685.8
Berger Allemand,12.2,M,1,28.5,Auvergne-Rhône-Alpes,4,580.44
Bouledogue français,6.2,M,1,15.3,Hauts-de-France,0,59.21
Berger Allemand,12.6,M,0,37.3,Hauts-de-France,1,645.73
Rottweiler,7.5,M,1,45.5,Occitanie,1,1515.13
Croisé,14.1,F,1,16.7,Auvergne-Rhône-Alpes,1,92.4
Teckel,2.6,M,1,8.5,Autres,0,66.7
Teckel,7.4,M,1,8.8,Occitanie,2,353.5
Husky,8.9,M,1,29.0,Île-de-France,0,559.72
Croisé,14.2,M,1,22.1,Auvergne-Rhône-Alpes,0,709.92
Croisé,1.7,F,1,19.1,Auvergne-Rhône-Alpes,0,473.44
Berger Allemand,3.1,M,0,41.8,Autres,1,681.06
Golden Retriever,10.2,F,0,39.9,Île-de-France,4,450.2
Croisé,2.6,M,1,20.9,Nouvelle-Aquitaine,0,28.51
Teckel,7.0,M,1,9.0,Autres,1,61.01
Caniche,8.8,M,0,10.1,Nouvelle-Aquitaine,1,59.42
Croisé,3.1,F,1,21.6,Auvergne-Rhône-Alpes,1,272.21
Yorkshire,8.1,M,0,4.9,Hauts-de-France,5,110.97
Labrador,12.9,M,1,30.0,Auvergne-Rhône-Alpes,3,857.91
Yorkshire,11.1,M,1,3.0,Île-de-France,2,161.08
Yorkshire,2.0,F,1,4.3,Occitanie,1,564.07
Yorkshire,11.0,M,0,4.6,Hauts-de-France,0,496.79
Husky,10.7,M,1,30.4,Occitanie,1,834.0
Labrador,6.8,M,0,30.3,Nouvelle-Aquitaine,0,144.46
Teckel,3.1,F,1,8.5,Autres,0,667.81
Berger Allemand,1.2,M,1,25.1,Autres,1,657.86
Husky,6.2,F,0,33.8,Nouvelle-Aquitaine,1,36.78
Berger Allemand,3.1,F,1,38.0,Hauts-de-France,2,32.11
Teckel,12.9,F,1,9.3,Nouvelle-Aquitaine,1,175.78
Croisé,2.1,M,0,20.3,Autres,3,512.87
Bouledogue français,3.4,M,0,10.4,Hauts-de-France,0,311.63
Bouledogue français,4.7,F,1,10.1,Nouvelle-Aquitaine,0,238.08
Golden Retriever,12.4,M,0,21.1,Île-de-France,3,300.22
Yorkshire,8.3,F,1,3.3,Occitanie,2,436.95
Caniche,4.4,F,0,9.0,Autres,0,464.24
Caniche,10.5,F,0,10.0,Nouvelle-Aquitaine,4,273.15
Labrador,11.2,M,1,22.4,Occitanie,3,405.62
Croisé,11.1,F,0,20.1,Nouvelle-Aquitaine,5,461.96
Yorkshire,0.9,F,1,4.2,Occitanie,1,62.79
Caniche,3.0,M,1,8.9,Occitanie,1,66.93
Bouledogue français,8.7,M,0,9.5,Occitanie,2,900.51
Teckel,9.5,F,1,9.4,Île-de-France,3,324.33
Beagle,5.0,F,1,15.9,Occitanie,3,1032.77
Croisé,2.7,F,1,19.7,Occitanie,1,218.95
Berger Allemand,6.4,F,1,41.5,Occitanie,1,196.94
Bouledogue français,8.6,F,0,12.7,Île-de-France,2,543.64
Rottweiler,9.4,M,1,45.2,Nouvelle-Aquitaine,4,431.21
Beagle,11.3,F,0,14.3,Hauts-de-France,2,538.53
Yorkshire,8.6,F,1,4.5,Île-de-France,1,210.13
Caniche,14.2,F,0,11.7,Auvergne-Rhône-Alpes,2,114.88
Golden Retriever,1.2,F,0,32.8,Auvergne-Rhône-Alpes,1,149.59
Yorkshire,11.6,M,0,3.0,Hauts-de-France,2,72.85
Berger Allemand,3.0,M,0,32.7,Nouvelle-Aquitaine,2,386.5
Husky,2.1,M,1,27.7,Autres,2,60.31
Rottweiler,8.7,F,0,46.5,Île-de-France,3,1247.55
Caniche,9.1,M,0,10.9,Île-de-France,3,115.75
Bouledogue français,8.3,F,0,10.9,Auvergne-Rhône-Alpes,6,360.4
Labrador,4.2,M,1,37.6,Hauts-de-France,0,768.11
Rottweiler,1.8,M,1,38.6,Île-de-France,3,226.99
Berger Allemand,2.5,F,1,43.5,Autres,1,271.48
Chihuahua,1.1,M,0,3.2,Nouvelle-Aquitaine,1,119.05
Yorkshire,12.7,M,0,4.6,Hauts-de-France,4,236.28
Chihuahua,10.2,F,1,3.3,Hauts-de-France,1,163.65
Berger Allemand,12.1,F,1,36.2,Nouvelle-Aquitaine,5,831.44
Bouledogue français,6.3,F,0,10.4,Nouvelle-Aquitaine,0,143.43
Bouledogue français,7.8,M,0,10.9,Île-de-France,0,530.5
Yorkshire,6.2,M,1,4.9,Île-de-France,2,438.95
Croisé,9.0,F,1,24.2,Nouvelle-Aquitaine,1,131.45
Teckel,13.5,F,1,9.6,Autres,1,202.69
Husky,14.7,M,1,24.5,Occitanie,2,388.86
Bouledogue français,4.0,F,1,12.3,Nouvelle-Aquitaine,1,145.77
Croisé,13.8,F,1,23.7,Occitanie,2,284.47
Berger Allemand,7.0,M,0,32.6,Nouvelle-Aquitaine,4,600.15
Rottweiler,12.8,M,1,51.1,Hauts-de-France,1,286.48
Berger Allemand,10.5,M,1,36.7,Auvergne-Rhône-Alpes,1,1230.74
Teckel,13.2,F,1,9.8,Hauts-de-France,2,110.08
Croisé,5.7,F,1,21.3,Île-de-France,0,355.49
Husky,7.1,M,1,33.1,Autres,1,304.28
Bouledogue français,10.8,M,0,8.3,Nouvelle-Aquitaine,2,203.07
Husky,10.6,M,0,34.8,Nouvelle-Aquitaine,1,153.86
Yorkshire,5.7,F,1,3.7,Auvergne-Rhône-Alpes,1,77.17
Husky,14.8,M,0,27.1,Occitanie,3,314.66
Golden Retriever,10.0,M,1,34.4,Autres,1,537.58
Labrador,13.4,F,1,33.6,Autres,5,864.56
Chihuahua,2.1,M,1,2.9,Occitanie,1,319.58
Golden Retriever,7.4,M,0,33.9,Île-de-France,1,830.41
Rottweiler,2.8,M,1,60.6,Autres,0,506.45
Husky,1.0,F,0,22.5,Île-de-France,1,450.09
Bouledogue français,4.1,M,1,8.8,Nouvelle-Aquitaine,0,77.15
Rottweiler,2.6,F,1,38.4,Autres,0,318.47
Rottweiler,6.0,M,1,41.3,Occitanie,0,885.98
Caniche,9.0,F,1,7.5,Autres,3,151.37
Chihuahua,12.4,M,1,3.1,Nouvelle-Aquitaine,4,80.51
Berger Allemand,8.9,F,1,36.2,Occitanie,1,609.49
Caniche,1.0,F,0,10.4,Île-de-France,1,155.88
Croisé,11.4,F,1,16.5,Nouvelle-Aquitaine,3,1024.95
Croisé,3.6,M,0,21.9,Île-de-France,0,250.65
Bouledogue français,9.4,F,0,13.2,Auvergne-Rhône-Alpes,1,177.67
Caniche,6.1,M,1,10.1,Hauts-de-France,0,72.16
Teckel,9.4,M,0,8.6,Hauts-de-France,2,321.78
Chihuahua,9.9,M,0,2.4,Hauts-de-France,2,186.13
Yorkshire,6.2,F,1,4.0,Île-de-France,0,56.4
Chihuahua,7.0,M,0,2.0,Hauts-de-France,3,68.95
Berger Allemand,10.0,M,1,41.1,Nouvelle-Aquitaine,2,873.8
Rottweiler,1.2,M,1,37.0,Occitanie,2,533.69
Chihuahua,4.4,M,1,3.7,Hauts-de-France,0,207.93
Yorkshire,11.0,M,1,4.1,Nouvelle-Aquitaine,2,231.24
Berger Allemand,13.2,M,1,36.2,Nouvelle-Aquitaine,0,48.5
Teckel,7.9,F,0,9.6,Auvergne-Rhône-Alpes,0,376.59
Teckel,0.5,M,1,5.8,Autres,2,131.98
Yorkshire,5.8,M,1,3.0,Hauts-de-France,1,519.49
Rottweiler,6.8,M,1,51.9,Autres,1,178.45
Bouledogue français,0.6,F,1,11.9,Nouvelle-Aquitaine,1,241.49
Chihuahua,1.7,F,1,3.5,Autres,2,15.38
Husky,1.3,F,1,24.5,Hauts-de-France,0,206.35
Croisé,7.1,M,1,24.0,Hauts-de-France,1,513.34
Golden Retriever,12.2,M,0,32.0,Île-de-France,1,596.29
Husky,9.5,M,0,25.4,Autres,1,287.51
Yorkshire,14.5,F,0,4.3,Île-de-France,1,114.27
Yorkshire,5.0,M,1,3.3,Occitanie,0,136.39
Chihuahua,1.6,F,0,2.9,Occitanie,1,191.02
Rottweiler,10.3,M,1,39.2,Auvergne-Rhône-Alpes,1,971.13
Teckel,13.8,F,1,8.5,Nouvelle-Aquitaine,2,274.85
Bouledogue français,10.5,F,1,11.3,Nouvelle-Aquitaine,1,128.32
Labrador,13.6,F,1,29.9,Hauts-de-France,0,405.15
Yorkshire,11.3,F,0,4.0,Auvergne-Rhône-Alpes,3,292.35
Berger Allemand,1.5,F,1,45.2,Île-de-France,0,62.25
Caniche,7.7,F,1,11.0,Autres,3,238.24
Rottweiler,13.6,F,1,47.9,Nouvelle-Aquitaine,1,1274.6
Croisé,10.1,M,0,20.7,Occitanie,2,912.41
Rottweiler,8.8,F,0,54.6,Occitanie,2,297.68
Yorkshire,4.2,M,1,4.5,Nouvelle-Aquitaine,0,88.31
Labrador,5.2,M,1,32.4,Hauts-de-France,1,334.09
Berger Allemand,11.4,M,0,34.7,Autres,5,113.29
Rottweiler,5.0,M,0,30.5,Autres,1,193.11
Husky,6.7,M,1,24.0,Hauts-de-France,2,175.44
Labrador,2.9,F,1,33.4,Auvergne-Rhône-Alpes,0,540.15
Caniche,2.0,M,1,8.0,Auvergne-Rhône-Alpes,0,147.59
Labrador,14.0,F,1,28.0,Île-de-France,3,588.24
Berger Allemand,10.5,M,1,39.6,Autres,2,415.35
Rottweiler,1.5,M,0,56.7,Autres,1,565.82
Berger Allemand,12.6,M,0,31.2,Autres,2,341.9
Bouledogue français,6.6,F,1,10.4,Auvergne-Rhône-Alpes,0,79.09
Rottweiler,12.9,M,1,45.6,Auvergne-Rhône-Alpes,2,647.5
Teckel,12.3,M,0,8.2,Auvergne-Rhône-Alpes,2,101.12
Teckel,6.8,M,1,8.6,Hauts-de-France,1,230.68
Rottweiler,5.0,F,1,58.8,Île-de-France,0,503.27
Berger Allemand,1.9,F,1,26.6,Occitanie,1,579.31
Yorkshire,14.1,F,1,4.1,Nouvelle-Aquitaine,2,313.67
Rottweiler,13.8,M,0,42.3,Hauts-de-France,4,1101.48
Golden Retriever,4.5,M,1,41.5,Hauts-de-France,0,860.73
Caniche,4.8,M,0,9.5,Occitanie,0,77.97
Chihuahua,3.5,F,1,3.4,Hauts-de-France,0,176.34
Beagle,14.8,M,1,13.7,Occitanie,1,147.79
Beagle,5.2,F,0,16.9,Hauts-de-France,1,40.7
Rottweiler,2.2,M,1,54.0,Hauts-de-France,1,131.8
Husky,8.5,M,1,19.8,Autres,0,369.78
Berger Allemand,7.5,M,1,30.0,Autres,3,336.78
Labrador,9.6,M,0,33.3,Île-de-France,1,566.38
Yorkshire,13.0,M,0,3.1,Nouvelle-Aquitaine,2,327.38
Golden Retriever,9.4,M,0,31.1,Auvergne-Rhône-Alpes,0,197.5
Husky,13.3,F,1,29.7,Hauts-de-France,2,708.21
Labrador,10.8,M,0,41.0,Occitanie,3,1189.43
Labrador,12.9,F,1,28.2,Nouvelle-Aquitaine,3,114.56
Bouledogue français,1.9,M,1,12.7,Occitanie,0,73.55
Bouledogue français,2.2,F,1,10.7,Occitanie,0,91.23
Golden Retriever,2.5,M,1,26.9,Nouvelle-Aquitaine,0,299.95
Berger Allemand,4.0,M,1,41.0,Autres,2,221.21
Golden Retriever,9.5,M,1,39.3,Occitanie,3,231.71
Husky,8.8,F,1,26.2,Occitanie,0,491.17
Caniche,1.8,F,0,9.0,Autres,1,177.12
Golden Retriever,11.6,M,1,28.6,Nouvelle-Aquitaine,4,462.19
Beagle,0.9,F,1,13.6,Hauts-de-France,2,543.32
Teckel,11.2,F,1,7.5,Hauts-de-France,4,314.09
Yorkshire,11.8,M,0,4.2,Auvergne-Rhône-Alpes,2,352.23
Yorkshire,2.1,F,0,3.2,Île-de-France,0,182.8
Yorkshire,11.4,M,0,3.4,Autres,3,137.27
Berger Allemand,5.1,M,1,30.1,Autres,1,86.08
Yorkshire,3.7,M,1,4.0,Nouvelle-Aquitaine,1,329.42
Berger Allemand,14.4,F,1,34.6,Nouvelle-Aquitaine,3,217.91
Yorkshire,4.2,F,1,4.2,Auvergne-Rhône-Alpes,2,274.55
Berger Allemand,11.7,F,0,34.0,Hauts-de-France,3,705.78
Rottweiler,11.8,F,1,47.9,Nouvelle-Aquitaine,2,260.45
Teckel,10.0,F,0,9.1,Île-de-France,3,325.83
Teckel,12.0,F,1,7.7,Hauts-de-France,0,239.32
Husky,10.9,F,1,33.0,Occitanie,4,625.91
Bouledogue français,12.3,F,1,12.8,Nouvelle-Aquitaine,0,374.77
Caniche,7.2,F,0,10.9,Nouvelle-Aquitaine,4,207.05
Golden Retriever,11.1,M,0,31.8,Autres,1,214.72
Yorkshire,10.8,F,0,3.3,Autres,3,432.09
Labrador,6.9,M,1,34.7,Nouvelle-Aquitaine,1,242.46
Golden Retriever,9.7,F,0,31.1,Île-de-France,2,224.53
Labrador,4.3,M,1,36.0,Occitanie,2,439.1
Labrador,13.2,F,1,26.6,Auvergne-Rhône-Alpes,1,671.16
Croisé,6.2,F,0,27.6,Nouvelle-Aquitaine,0,222.32
Labrador,2.1,M,1,21.4,Auvergne-Rhône-Alpes,1,89.84
Yorkshire,2.3,M,1,4.4,Île-de-France,1,86.51
Beagle,11.9,M,1,15.2,Autres,3,212.69
Golden Retriever,10.6,F,1,27.9,Nouvelle-Aquitaine,0,840.85
Labrador,2.5,F,1,28.0,Auvergne-Rhône-Alpes,0,343.7
Chihuahua,9.8,M,0,2.4,Autres,6,203.7
Golden Retriever,14.8,F,0,32.9,Hauts-de-France,2,300.47
Teckel,10.4,F,1,10.4,Île-de-France,3,459.31
Croisé,10.5,M,0,21.8,Hauts-de-France,4,99.72
Golden Retriever,12.6,F,1,35.4,Hauts-de-France,3,853.69
Rottweiler,8.0,M,0,45.6,Nouvelle-Aquitaine,3,1294.72
Berger Allemand,8.2,M,1,30.0,Autres,0,486.94
Golden Retriever,12.9,M,0,32.5,Hauts-de-France,1,342.01
Bouledogue français,3.0,M,1,15.3,Hauts-de-France,3,278.27
Croisé,13.2,M,0,25.8,Hauts-de-France,0,131.26
Beagle,5.8,F,0,16.7,Hauts-de-France,0,411.42
Caniche,8.0,M,1,10.1,Occitanie,2,486.3
Bouledogue français,7.9,F,1,12.3,Autres,0,271.93
Caniche,9.1,F,1,9.9,Île-de-France,0,127.4
Croisé,7.3,F,1,14.0,Occitanie,2,269.64
Golden Retriever,12.3,F,1,29.1,Nouvelle-Aquitaine,3,497.44
Golden Retriever,8.7,M,1,32.3,Nouvelle-Aquitaine,1,851.99
Rottweiler,13.9,F,0,52.2,Occitanie,1,563.95
Caniche,2.7,M,0,9.0,Île-de-France,1,214.43
Labrador,3.9,F,0,29.6,Occitanie,5,588.31
Chihuahua,12.6,F,1,2.2,Hauts-de-France,0,171.63
Chihuahua,8.4,M,0,2.9,Nouvelle-Aquitaine,2,205.85
Golden Retriever,10.1,F,1,32.8,Île-de-France,2,977.48
Bouledogue français,12.2,F,1,8.3,Île-de-France,3,345.65
Chihuahua,14.8,F,0,2.1,Autres,0,84.94
Beagle,11.4,M,0,12.6,Auvergne-Rhône-Alpes,0,213.52
Teckel,9.5,F,0,8.6,Autres,0,442.24
Beagle,2.7,M,0,14.4,Occitanie,0,185.91
Teckel,13.7,F,1,7.6,Nouvelle-Aquitaine,1,150.23
Bouledogue français,1.3,F,1,10.4,Nouvelle-Aquitaine,1,51.55
Yorkshire,5.5,F,1,4.5,Autres,1,180.39
Rottweiler,6.6,F,0,58.1,Autres,3,460.82
Bouledogue français,4.5,F,0,12.1,Autres,2,297.3
Berger Allemand,6.7,M,0,41.7,Hauts-de-France,2,984.89
Bouledogue français,1.6,M,0,9.6,Auvergne-Rhône-Alpes,0,271.39
Labrador,13.0,M,1,33.8,Nouvelle-Aquitaine,2,873.96
Bouledogue français,6.8,F,1,11.7,Autres,2,111.09
Teckel,8.4,F,1,8.3,Autres,5,341.31
Husky,6.8,M,1,25.3,Nouvelle-Aquitaine,1,517.63
Beagle,10.4,M,0,13.5,Hauts-de-France,1,454.27
Rottweiler,2.8,F,1,44.3,Hauts-de-France,0,225.9
Husky,5.5,F,0,26.4,Auvergne-Rhône-Alpes,4,1287.61
Labrador,14.5,F,0,27.1,Hauts-de-France,4,849.93
Teckel,2.8,F,0,8.6,Île-de-France,4,202.38
Chihuahua,7.0,F,1,2.9,Nouvelle-Aquitaine,1,240.27
Caniche,4.1,F,1,11.9,Nouvelle-Aquitaine,0,407.43
Chihuahua,8.8,F,0,3.1,Hauts-de-France,2,145.52
Golden Retriever,7.5,M,1,22.2,Nouvelle-Aquitaine,3,287.51
Golden Retriever,8.4,M,0,35.9,Hauts-de-France,2,352.79
Beagle,13.7,M,0,16.3,Occitanie,3,349.8
Beagle,7.7,F,1,12.9,Hauts-de-France,1,334.09
Labrador,11.8,M,1,30.0,Autres,2,697.91
Berger Allemand,12.4,F,0,42.6,Hauts-de-France,1,525.09
Bouledogue français,8.4,M,0,13.8,Auvergne-Rhône-Alpes,2,389.11
Golden Retriever,13.1,F,1,28.1,Hauts-de-France,1,116.13
Golden Retriever,14.0,F,1,23.3,Occitanie,3,399.78
Caniche,7.2,M,0,12.3,Occitanie,0,130.58
Berger Allemand,9.5,F,1,38.2,Autres,5,490.91
Caniche,3.7,M,0,8.9,Île-de-France,2,188.54
Bouledogue français,9.4,F,1,10.2,Île-de-France,3,97.49
Beagle,12.9,F,0,16.3,Auvergne-Rhône-Alpes,2,157.42
Croisé,11.7,F,1,19.3,Nouvelle-Aquitaine,4,780.51
Chihuahua,5.7,M,0,2.9,Autres,1,197.21
Golden Retriever,11.9,M,1,25.1,Hauts-de-France,4,1440.67
Bouledogue français,11.9,M,0,13.2,Nouvelle-Aquitaine,2,128.09
Croisé,10.7,M,0,19.6,Autres,2,137.96
Caniche,3.8,F,1,10.8,Nouvelle-Aquitaine,1,208.58
Rottweiler,0.6,M,0,37.7,Autres,2,277.26
Golden Retriever,6.3,F,1,40.1,Hauts-de-France,1,439.32
Labrador,12.8,M,1,30.9,Hauts-de-France,2,302.05
Berger Allemand,13.9,F,1,38.8,Auvergne-Rhône-Alpes,0,1405.73
Husky,5.5,F,0,27.8,Hauts-de-France,0,215.99
Teckel,12.5,F,0,6.1,Île-de-France,6,248.43
Yorkshire,14.8,M,1,4.0,Hauts-de-France,3,270.17
Teckel,12.7,M,0,7.8,Île-de-France,2,84.41
Bouledogue français,7.1,F,1,12.1,Occitanie,2,659.97
Berger Allemand,11.3,F,1,34.3,Nouvelle-Aquitaine,2,914.39
Beagle,3.4,F,0,14.0,Hauts-de-France,0,486.21
Caniche,13.2,F,1,9.6,Nouvelle-Aquitaine,0,282.04
Golden Retriever,5.5,M,0,29.3,Île-de-France,2,223.1
Chihuahua,13.7,M,1,2.5,Île-de-France,2,365.62
Chihuahua,0.8,F,1,2.9,Nouvelle-Aquitaine,1,325.22
Labrador,8.1,F,1,31.4,Occitanie,1,135.44
Beagle,2.2,F,1,14.6,Île-de-France,1,217.32
Rottweiler,11.0,M,1,42.7,Auvergne-Rhône-Alpes,4,1362.87
Golden Retriever,10.5,M,1,30.3,Hauts-de-France,3,74.05
Bouledogue français,1.8,M,1,8.2,Île-de-France,0,238.0
Labrador,9.9,F,1,32.0,Autres,4,490.42
Golden Retriever,4.7,F,0,31.2,Auvergne-Rhône-Alpes,1,137.3
Husky,5.8,F,1,19.9,Auvergne-Rhône-Alpes,1,161.5
Teckel,1.3,M,1,6.8,Nouvelle-Aquitaine,1,116.37
Teckel,9.6,M,1,6.2,Auvergne-Rhône-Alpes,5,23.32
Teckel,4.1,F,1,5.0,Île-de-France,0,58.79
Bouledogue français,11.2,M,1,12.8,Autres,3,325.47
Rottweiler,5.6,F,1,35.7,Occitanie,2,1028.36
Bouledogue français,5.8,M,1,7.9,Hauts-de-France,2,356.1
Chihuahua,7.1,F,1,2.7,Auvergne-Rhône-Alpes,2,116.53
Beagle,7.5,F,0,15.9,Hauts-de-France,3,169.52
Croisé,10.5,F,0,17.9,Nouvelle-Aquitaine,0,336.36
Rottweiler,7.9,M,0,48.9,Occitanie,0,284.03
Berger Allemand,11.5,M,0,34.8,Autres,4,530.33
Labrador,6.6,M,1,28.2,Île-de-France,2,253.6
Husky,5.4,F,0,33.3,Île-de-France,3,937.89
Chihuahua,5.7,M,0,2.9,Occitanie,1,165.03
Beagle,2.2,M,0,17.4,Occitanie,0,578.85
Bouledogue français,3.8,M,1,12.7,Île-de-France,3,402.34
Beagle,7.6,F,1,14.0,Auvergne-Rhône-Alpes,1,425.95
Husky,11.5,M,1,26.8,Hauts-de-France,3,628.01
Berger Allemand,10.1,F,0,39.2,Auvergne-Rhône-Alpes,2,846.01
Bouledogue français,7.4,F,1,11.5,Île-de-France,1,38.98
Caniche,13.5,M,1,10.8,Île-de-France,2,378.72
Caniche,12.4,F,0,10.5,Île-de-France,3,350.26
Rottweiler,5.1,F,0,47.2,Occitanie,1,299.18
Bouledogue français,4.9,F,0,11.0,Nouvelle-Aquitaine,2,163.29
Croisé,9.9,M,0,15.1,Auvergne-Rhône-Alpes,0,550.75
Caniche,6.9,M,0,8.8,Auvergne-Rhône-Alpes,0,323.39
Croisé,3.9,F,0,25.2,Nouvelle-Aquitaine,1,358.95
Golden Retriever,3.2,F,1,25.4,Île-de-France,2,321.07
Golden Retriever,2.6,F,1,28.1,Nouvelle-Aquitaine,0,312.04
Berger Allemand,8.2,M,1,33.5,Occitanie,1,345.91
Yorkshire,6.0,M,1,4.0,Île-de-France,0,134.22
Caniche,9.0,M,1,11.4,Autres,2,12.86
Golden Retriever,7.0,M,1,28.5,Autres,1,125.39
Teckel,14.2,F,0,7.1,Hauts-de-France,2,320.63
Teckel,10.8,M,1,9.3,Autres,0,250.71
Caniche,6.9,F,1,8.0,Hauts-de-France,3,353.12
Golden Retriever,8.8,M,0,28.8,Autres,1,464.18
Labrador,6.2,F,0,36.2,Autres,0,68.37
Yorkshire,6.3,M,1,4.2,Occitanie,0,111.17
Teckel,9.8,M,0,8.3,Auvergne-Rhône-Alpes,2,193.86
Chihuahua,10.4,M,1,3.4,Hauts-de-France,3,347.38
Beagle,13.5,M,1,16.0,Nouvelle-Aquitaine,3,115.11
Caniche,12.9,F,1,9.6,Île-de-France,3,220.86
Berger Allemand,14.5,M,1,44.3,Occitanie,1,1413.87
Yorkshire,0.6,F,1,3.6,Nouvelle-Aquitaine,0,241.52
Croisé,14.9,F,0,18.8,Auvergne-Rhône-Alpes,1,179.39
Bouledogue français,9.5,M,1,11.5,Île-de-France,0,680.41
Golden Retriever,3.8,F,0,25.8,Île-de-France,1,495.88
